id,member_id,loan_amnt,funded_amnt,funded_amnt_inv,term,int_rate,installment,grade,sub_grade,emp_title,emp_length,home_ownership,annual_inc,verification_status,issue_d,loan_status,pymnt_plan,url,desc,purpose,title,zip_code,addr_state,dti,delinq_2yrs,earliest_cr_line,fico_range_low,fico_range_high,inq_last_6mths,mths_since_last_delinq,mths_since_last_record,open_acc,pub_rec,revol_bal,revol_util,total_acc,initial_list_status,out_prncp,out_prncp_inv,total_pymnt,total_pymnt_inv,total_rec_prncp,total_rec_int,total_rec_late_fee,recoveries,collection_recovery_fee,last_pymnt_d,last_pymnt_amnt,next_pymnt_d,last_credit_pull_d,last_fico_range_high,last_fico_range_low,collections_12_mths_ex_med,mths_since_last_major_derog,policy_code,application_type,annual_inc_joint,dti_joint,verification_status_joint,acc_now_delinq,tot_coll_amt,tot_cur_bal,open_acc_6m,open_act_il,open_il_12m,open_il_24m,mths_since_rcnt_il,total_bal_il,il_util,open_rv_12m,open_rv_24m,max_bal_bc,all_util,total_rev_hi_lim,inq_fi,total_cu_tl,inq_last_12m,acc_open_past_24mths,avg_cur_bal,bc_open_to_buy,bc_util,chargeoff_within_12_mths,delinq_amnt,mo_sin_old_il_acct,mo_sin_old_rev_tl_op,mo_sin_rcnt_rev_tl_op,mo_sin_rcnt_tl,mort_acc,mths_since_recent_bc,mths_since_recent_bc_dlq,mths_since_recent_inq,mths_since_recent_revol_delinq,num_accts_ever_120_pd,num_actv_bc_tl,num_actv_rev_tl,num_bc_sats,num_bc_tl,num_il_tl,num_op_rev_tl,num_rev_accts,num_rev_tl_bal_gt_0,num_sats,num_tl_120dpd_2m,num_tl_30dpd,num_tl_90g_dpd_24m,num_tl_op_past_12m,pct_tl_nvr_dlq,percent_bc_gt_75,pub_rec_bankruptcies,tax_liens,tot_hi_cred_lim,total_bal_ex_mort,total_bc_limit,total_il_high_credit_limit,revol_bal_joint,sec_app_fico_range_low,sec_app_fico_range_high,sec_app_earliest_cr_line,sec_app_inq_last_6mths,sec_app_mort_acc,sec_app_open_acc,sec_app_revol_util,sec_app_open_act_il,sec_app_num_rev_accts,sec_app_chargeoff_within_12_mths,sec_app_collections_12_mths_ex_med,sec_app_mths_since_last_major_derog,hardship_flag,hardship_type,hardship_reason,hardship_status,deferral_term,hardship_amount,hardship_start_date,hardship_end_date,payment_plan_start_date,hardship_length,hardship_dpd,hardship_loan_status,orig_projected_additional_accrued_interest,hardship_payoff_balance_amount,hardship_last_payment_amount,disbursement_method,debt_settlement_flag,debt_settlement_flag_date,settlement_status,settlement_date,settlement_amount,settlement_percentage,settlement_term
68616060,,24000.0,24000.0,24000.0, 60 months,8.49,492.29,B,B1,Director- Digital Services ,10+ years,MORTGAGE,150000.0,Source Verified,Dec-2015,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68616060,,debt_consolidation,Debt consolidation,946xx,CA,23.7,1.0,Jun-1991,685.0,689.0,0.0,14.0,,12.0,0.0,220506.0,91.5,32.0,w,9996.38,9996.38,18689.73,18689.73,14003.62,4686.11,0.0,0.0,0.0,Mar-2019,492.29,Apr-2019,Mar-2019,719.0,715.0,0.0,,1.0,Individual,,,,0.0,113.0,977591.0,0.0,3.0,0.0,1.0,16.0,91654.0,70.0,0.0,0.0,18701.0,81.0,275600.0,0.0,6.0,0.0,1.0,81466.0,578.0,98.3,0.0,0.0,153.0,294.0,97.0,16.0,1.0,161.0,,,14.0,0.0,2.0,6.0,2.0,3.0,16.0,7.0,15.0,7.0,12.0,0.0,0.0,0.0,0.0,96.4,100.0,0.0,0.0,1161055.0,312160.0,33900.0,120455.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
68546837,,5000.0,5000.0,5000.0, 36 months,8.49,157.82,B,B1,Program Analyst,< 1 year,MORTGAGE,29000.0,Not Verified,Dec-2015,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68546837,,debt_consolidation,Debt consolidation,357xx,AL,6.46,0.0,Oct-1995,690.0,694.0,0.0,32.0,,21.0,0.0,3750.0,56.0,33.0,w,0.0,0.0,5592.8291280602,5592.83,5000.0,592.83,0.0,0.0,0.0,Jan-2018,1968.87,,Jan-2018,679.0,675.0,0.0,32.0,1.0,Individual,,,,0.0,0.0,130172.0,1.0,16.0,1.0,4.0,4.0,126422.0,122.0,1.0,5.0,1040.0,118.0,6700.0,0.0,0.0,1.0,9.0,6199.0,960.0,52.0,0.0,0.0,242.0,225.0,11.0,4.0,0.0,11.0,,11.0,,12.0,1.0,5.0,1.0,2.0,26.0,5.0,7.0,5.0,21.0,0.0,0.0,0.0,2.0,59.4,0.0,0.0,0.0,109995.0,130172.0,2000.0,103295.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
67476439,,17200.0,17200.0,17200.0, 60 months,17.27,429.97,D,D3,Communications Coordinator,1 year,RENT,37440.0,Not Verified,Dec-2015,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=67476439,,debt_consolidation,Debt consolidation,209xx,MD,33.37,0.0,Sep-1993,680.0,684.0,0.0,,,8.0,0.0,24512.0,90.8,18.0,w,8058.65,8058.65,16421.36,16421.36,9141.35,7280.01,0.0,0.0,0.0,Mar-2019,429.97,Apr-2019,Mar-2019,724.0,720.0,0.0,,1.0,Individual,,,,0.0,0.0,42259.0,0.0,4.0,0.0,0.0,55.0,17747.0,101.0,0.0,0.0,9949.0,95.0,27000.0,0.0,0.0,0.0,0.0,5282.0,2409.0,87.2,0.0,0.0,88.0,267.0,57.0,55.0,0.0,57.0,,,,0.0,3.0,4.0,3.0,8.0,9.0,4.0,9.0,4.0,8.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,44500.0,42259.0,18800.0,17500.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
68466172,,15000.0,15000.0,15000.0, 60 months,11.48,329.74,B,B5,2nd Pressman,2 years,RENT,57000.0,Verified,Dec-2015,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68466172,,credit_card,Credit card refinancing,625xx,IL,20.67,0.0,Oct-2000,680.0,684.0,1.0,52.0,70.0,10.0,1.0,10787.0,58.0,20.0,w,6513.69,6513.69,12506.2,12506.2,8486.31,4019.89,0.0,0.0,0.0,Feb-2019,329.74,Apr-2019,Mar-2019,679.0,675.0,0.0,67.0,1.0,Individual,,,,0.0,0.0,40666.0,1.0,2.0,1.0,2.0,9.0,29879.0,89.0,3.0,5.0,6086.0,58.0,18450.0,0.0,1.0,2.0,7.0,4518.0,2890.0,72.0,0.0,0.0,136.0,182.0,5.0,5.0,1.0,5.0,,5.0,,0.0,5.0,7.0,7.0,8.0,7.0,7.0,12.0,6.0,9.0,,0.0,0.0,4.0,85.0,60.0,1.0,0.0,51880.0,40666.0,14450.0,33430.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
68496517,,14400.0,14400.0,14400.0, 60 months,11.99,320.25,C,C1,Reporter,< 1 year,MORTGAGE,85000.0,Verified,Dec-2015,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68496517,,home_improvement,Home improvement,352xx,AL,21.78,0.0,Jun-1992,660.0,664.0,1.0,,65.0,8.0,3.0,5842.0,51.0,22.0,w,6296.63,6296.63,12145.52,12145.52,8103.37,4042.15,0.0,0.0,0.0,Feb-2019,320.25,Apr-2019,Mar-2019,689.0,685.0,0.0,67.0,1.0,Individual,,,,0.0,0.0,330778.0,1.0,4.0,2.0,3.0,3.0,51612.0,79.0,0.0,2.0,4943.0,51.0,11500.0,4.0,3.0,3.0,6.0,41347.0,3000.0,97.0,0.0,0.0,282.0,214.0,16.0,3.0,4.0,16.0,,3.0,,0.0,2.0,3.0,4.0,4.0,13.0,3.0,5.0,2.0,8.0,,0.0,0.0,3.0,86.0,100.0,1.0,2.0,352902.0,57454.0,6000.0,65660.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
68576989,,1400.0,1400.0,1400.0, 36 months,16.59,49.63,D,D2,Human Resource,10+ years,MORTGAGE,54000.0,Source Verified,Dec-2015,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68576989,,home_improvement,Home improvement,355xx,AL,20.24,0.0,Jul-1988,665.0,669.0,2.0,76.0,,10.0,0.0,4055.0,46.1,14.0,w,0.0,0.0,1783.385984889,1783.39,1400.0,383.39,0.0,0.0,0.0,Jan-2019,49.57,,Mar-2019,639.0,635.0,0.0,76.0,1.0,Individual,,,,0.0,0.0,105464.0,4.0,3.0,3.0,5.0,3.0,29521.0,92.0,1.0,1.0,649.0,82.0,8800.0,0.0,0.0,4.0,7.0,10546.0,731.0,68.2,0.0,0.0,25.0,329.0,5.0,3.0,1.0,44.0,,1.0,76.0,1.0,4.0,6.0,4.0,4.0,6.0,6.0,7.0,6.0,10.0,0.0,0.0,0.0,5.0,92.3,50.0,0.0,0.0,113668.0,33576.0,2300.0,32206.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
68614009,,8200.0,8200.0,8200.0, 36 months,16.59,290.69,D,D2,owner / waiter,3 years,MORTGAGE,79000.0,Not Verified,Dec-2015,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68614009,,debt_consolidation,Debt consolidation,494xx,MI,0.76,1.0,Aug-2007,670.0,674.0,1.0,20.0,,7.0,0.0,685.0,8.8,8.0,w,0.0,0.0,9130.6792143253,9130.68,8200.0,930.68,0.0,0.0,0.0,Mar-2017,291.25,,Feb-2019,644.0,640.0,0.0,45.0,1.0,Individual,,,,0.0,643.0,685.0,2.0,0.0,0.0,0.0,100.0,0.0,,4.0,6.0,552.0,9.0,7800.0,0.0,0.0,3.0,6.0,98.0,3248.0,14.5,0.0,0.0,100.0,81.0,0.0,0.0,0.0,13.0,32.0,6.0,32.0,0.0,1.0,2.0,2.0,2.0,1.0,7.0,7.0,2.0,7.0,0.0,0.0,0.0,4.0,75.0,0.0,0.0,0.0,7800.0,685.0,3800.0,0.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
68577205,,5400.0,5400.0,5400.0, 36 months,5.32,162.62,A,A1,Mental Health Clinician,2 years,RENT,41000.0,Not Verified,Dec-2015,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68577205,,credit_card,Credit card refinancing,021xx,MA,26.23,0.0,Nov-1986,770.0,774.0,0.0,26.0,,10.0,0.0,1845.0,3.9,29.0,w,0.0,0.0,5850.322950266999,5850.32,5400.0,450.32,0.0,0.0,0.0,Jan-2019,162.61,,Mar-2019,789.0,785.0,0.0,,1.0,Individual,,,,0.0,0.0,84510.0,0.0,3.0,0.0,1.0,15.0,82665.0,68.0,0.0,0.0,859.0,38.0,47300.0,0.0,2.0,0.0,1.0,9390.0,40545.0,4.1,0.0,0.0,162.0,349.0,31.0,15.0,0.0,123.0,40.0,,26.0,0.0,3.0,4.0,3.0,5.0,14.0,6.0,15.0,4.0,10.0,0.0,0.0,0.0,0.0,84.6,0.0,0.0,0.0,141458.0,84510.0,42300.0,94158.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
68436292,,25000.0,25000.0,25000.0, 36 months,11.48,824.17,B,B5,Regional Sales Coordinator ,10+ years,RENT,185000.0,Not Verified,Dec-2015,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68436292,,debt_consolidation,Debt consolidation,852xx,AZ,14.03,0.0,Sep-2002,705.0,709.0,2.0,75.0,,10.0,0.0,26265.0,46.8,24.0,w,0.0,0.0,29640.6117428649,29640.61,25000.0,4640.61,0.0,0.0,0.0,Jan-2019,823.84,,Mar-2019,684.0,680.0,0.0,,1.0,Individual,,,,0.0,0.0,77229.0,1.0,3.0,0.0,0.0,28.0,50964.0,58.0,2.0,3.0,9514.0,49.0,56100.0,0.0,1.0,2.0,3.0,7723.0,26235.0,50.0,0.0,0.0,158.0,159.0,1.0,1.0,0.0,1.0,75.0,1.0,75.0,0.0,5.0,5.0,6.0,10.0,11.0,7.0,13.0,5.0,10.0,0.0,0.0,0.0,2.0,95.7,16.7,0.0,0.0,149751.0,77229.0,52500.0,93651.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
68356205,,20000.0,20000.0,20000.0, 36 months,12.88,672.73,C,C2,Head Custodian,10+ years,OWN,50000.0,Source Verified,Dec-2015,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68356205,,debt_consolidation,Debt consolidation,430xx,OH,4.94,0.0,Jan-2004,660.0,664.0,0.0,62.0,79.0,5.0,1.0,6277.0,59.2,15.0,f,0.0,0.0,24182.2219403409,24182.22,20000.0,4182.22,0.0,0.0,0.0,Jan-2019,672.45,,Dec-2018,714.0,710.0,0.0,62.0,1.0,Individual,,,,0.0,0.0,6277.0,1.0,0.0,0.0,0.0,34.0,0.0,,2.0,2.0,3103.0,59.0,10600.0,0.0,3.0,1.0,2.0,1255.0,3067.0,52.8,0.0,0.0,121.0,143.0,1.0,1.0,0.0,1.0,,10.0,,1.0,2.0,3.0,2.0,6.0,3.0,5.0,12.0,3.0,5.0,0.0,0.0,0.0,2.0,93.3,50.0,0.0,0.0,10600.0,6277.0,6500.0,0.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
68506100,,24000.0,24000.0,24000.0, 60 months,9.8,507.58,B,B3,Principal,< 1 year,RENT,75000.0,Not Verified,Dec-2015,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68506100,,debt_consolidation,Debt consolidation,292xx,SC,22.94,1.0,Aug-2006,725.0,729.0,0.0,20.0,,11.0,0.0,12038.0,33.9,30.0,w,10182.57,10182.57,19353.37,19353.37,13817.43,5535.94,0.0,0.0,0.0,Mar-2019,507.58,Apr-2019,Mar-2019,699.0,695.0,0.0,,1.0,Individual,,,,0.0,0.0,163039.0,0.0,4.0,1.0,3.0,8.0,151001.0,46.0,2.0,7.0,3377.0,41.0,35500.0,3.0,1.0,3.0,10.0,14822.0,23462.0,33.9,0.0,0.0,112.0,112.0,8.0,8.0,0.0,8.0,,7.0,,0.0,4.0,4.0,7.0,13.0,17.0,7.0,13.0,4.0,11.0,0.0,0.0,0.0,3.0,90.0,0.0,0.0,0.0,214416.0,163039.0,35500.0,178916.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
68426149,,25500.0,25500.0,25500.0, 36 months,11.99,846.85,C,C1,Software Tech,7 years,RENT,72000.0,Not Verified,Dec-2015,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68426149,,credit_card,Credit card refinancing,070xx,NJ,16.37,0.0,Apr-2000,715.0,719.0,0.0,,,11.0,0.0,28980.0,38.1,21.0,w,0.0,0.0,29008.333044072402,29008.33,25500.0,3508.33,0.0,0.0,0.0,Jun-2017,15484.21,,Jun-2017,749.0,745.0,0.0,,1.0,Individual,,,,0.0,0.0,44765.0,0.0,1.0,0.0,0.0,60.0,15785.0,65.0,2.0,3.0,7752.0,45.0,76100.0,0.0,0.0,0.0,3.0,4070.0,30179.0,47.0,0.0,0.0,188.0,161.0,7.0,7.0,0.0,11.0,,17.0,,0.0,5.0,9.0,5.0,6.0,10.0,10.0,11.0,9.0,11.0,0.0,0.0,0.0,2.0,100.0,20.0,0.0,0.0,100270.0,44765.0,56900.0,24170.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
68416298,,13475.0,13475.0,13475.0, 36 months,7.91,421.7,A,A5,"mechanic "" A """,10+ years,OWN,120000.0,Verified,Dec-2015,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68416298,,other,Other,075xx,NJ,19.79,0.0,Nov-1989,745.0,749.0,0.0,,,10.0,0.0,29143.0,54.0,17.0,w,0.0,0.0,15166.330486798,15166.33,13475.0,1691.33,0.0,0.0,0.0,Jan-2019,421.63,,Mar-2019,789.0,785.0,0.0,,1.0,Individual,,,,0.0,0.0,518034.0,0.0,2.0,0.0,0.0,25.0,27183.0,50.0,0.0,0.0,18794.0,53.0,54000.0,0.0,0.0,1.0,0.0,51803.0,19702.0,57.2,0.0,0.0,152.0,296.0,70.0,25.0,3.0,70.0,,12.0,,0.0,3.0,4.0,3.0,5.0,3.0,5.0,10.0,4.0,10.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,601043.0,62519.0,46000.0,54608.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
67456183,,7200.0,7200.0,7200.0, 36 months,8.49,227.26,B,B1,Sr. Systems Associate,4 years,RENT,42000.0,Source Verified,Dec-2015,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=67456183,,major_purchase,Major purchase,303xx,GA,13.54,0.0,Mar-2005,690.0,694.0,0.0,27.0,,5.0,0.0,1567.0,18.2,16.0,w,0.0,0.0,7894.9885624952,7894.99,7200.0,694.99,0.0,0.0,0.0,Jun-2017,3895.79,,Mar-2019,654.0,650.0,0.0,27.0,1.0,Individual,,,,0.0,0.0,60807.0,0.0,2.0,0.0,0.0,29.0,59240.0,104.0,1.0,2.0,1132.0,92.0,8600.0,0.0,0.0,1.0,2.0,12161.0,4968.0,18.6,0.0,0.0,129.0,58.0,9.0,9.0,5.0,9.0,,9.0,,2.0,1.0,2.0,2.0,2.0,8.0,3.0,3.0,2.0,5.0,0.0,0.0,0.0,1.0,87.5,0.0,0.0,0.0,65798.0,60807.0,6100.0,57198.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
68606410,,30000.0,30000.0,30000.0, 36 months,14.85,1037.76,C,C5,Director of Marketing and Sales,6 years,MORTGAGE,124000.0,Not Verified,Dec-2015,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68606410,,debt_consolidation,Debt consolidation,145xx,NY,15.61,0.0,Aug-1985,675.0,679.0,0.0,40.0,,13.0,0.0,23053.0,74.1,42.0,w,0.0,0.0,37889.6354374144,37889.64,30000.0,7459.52,430.12,0.0,0.0,Feb-2019,162.04,,Mar-2019,659.0,655.0,0.0,61.0,1.0,Individual,,,,0.0,0.0,279785.0,1.0,5.0,0.0,3.0,16.0,111627.0,88.0,2.0,4.0,4986.0,84.0,31100.0,0.0,1.0,0.0,8.0,21522.0,758.0,94.9,0.0,0.0,364.0,162.0,3.0,3.0,6.0,3.0,62.0,16.0,62.0,4.0,4.0,6.0,4.0,9.0,21.0,7.0,15.0,7.0,13.0,0.0,0.0,0.0,2.0,75.6,100.0,0.0,0.0,301441.0,134680.0,15000.0,121095.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
68385297,,15000.0,15000.0,15000.0, 36 months,8.49,473.45,B,B1,Program Manager,< 1 year,RENT,50500.0,Not Verified,Dec-2015,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68385297,,debt_consolidation,Debt consolidation,553xx,MN,24.76,0.0,Jun-2004,780.0,784.0,0.0,,,20.0,0.0,10131.0,20.5,62.0,w,0.0,0.0,16198.7650094118,16198.77,15000.0,1198.77,0.0,0.0,0.0,Feb-2017,10535.06,,Jul-2018,699.0,695.0,0.0,,1.0,Individual,,,,0.0,0.0,158466.0,3.0,9.0,4.0,7.0,5.0,148335.0,69.0,0.0,2.0,4443.0,47.0,49300.0,0.0,2.0,1.0,9.0,7923.0,22609.0,24.1,0.0,0.0,135.0,138.0,20.0,5.0,0.0,20.0,,10.0,,0.0,2.0,4.0,7.0,14.0,40.0,11.0,22.0,4.0,20.0,0.0,0.0,0.0,4.0,100.0,0.0,0.0,0.0,218579.0,158466.0,29800.0,169279.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
68577133,,21600.0,21600.0,21600.0, 60 months,19.48,566.04,E,E2,Engineer,5 years,MORTGAGE,121000.0,Verified,Dec-2015,Charged Off,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68577133,,debt_consolidation,Debt consolidation,660xx,KS,19.93,2.0,Jan-1990,665.0,669.0,1.0,23.0,,22.0,0.0,32672.0,70.0,51.0,w,0.0,0.0,16356.72,16356.72,7897.44,8459.28,0.0,0.0,0.0,Jun-2018,566.04,,Mar-2019,609.0,605.0,0.0,,1.0,Individual,,,,0.0,0.0,394482.0,1.0,3.0,2.0,2.0,10.0,44060.0,89.0,7.0,8.0,5011.0,80.0,46700.0,1.0,6.0,6.0,10.0,18785.0,4140.0,79.4,0.0,0.0,143.0,311.0,4.0,4.0,9.0,4.0,23.0,4.0,23.0,0.0,5.0,7.0,7.0,18.0,11.0,17.0,31.0,7.0,22.0,0.0,0.0,0.0,9.0,92.2,71.4,0.0,0.0,426305.0,76732.0,20100.0,49605.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
68436164,,15000.0,15000.0,15000.0, 60 months,11.99,333.6,C,C1,Loan Officer,3 years,MORTGAGE,100000.0,Source Verified,Dec-2015,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68436164,,debt_consolidation,Debt consolidation,189xx,PA,7.58,0.0,Aug-1981,660.0,664.0,1.0,,27.0,13.0,1.0,3434.0,23.8,50.0,w,0.0,0.0,18269.2585074808,18269.26,15000.0,3269.26,0.0,0.0,0.0,Mar-2018,9954.24,,Mar-2018,689.0,685.0,0.0,,1.0,Individual,,,,0.0,0.0,33102.0,2.0,1.0,1.0,1.0,10.0,29668.0,92.0,3.0,6.0,2650.0,71.0,14400.0,3.0,1.0,6.0,7.0,3009.0,8546.0,27.0,0.0,0.0,120.0,412.0,1.0,1.0,3.0,3.0,,1.0,,0.0,3.0,4.0,6.0,21.0,14.0,12.0,33.0,4.0,12.0,0.0,0.0,0.0,4.0,100.0,16.7,1.0,0.0,46816.0,33102.0,11700.0,32416.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
67565683,,11000.0,11000.0,11000.0, 60 months,18.99,285.29,E,E1,shipping clerk,10+ years,RENT,55000.0,Verified,Dec-2015,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=67565683,,moving,Moving and relocation,117xx,NY,0.94,0.0,Aug-2005,730.0,734.0,3.0,70.0,,14.0,0.0,1806.0,4.5,18.0,w,0.0,0.0,12560.98,12560.98,11000.0,1560.98,0.0,0.0,0.0,Nov-2016,15.71,,Oct-2018,734.0,730.0,0.0,,1.0,Individual,,,,0.0,0.0,1806.0,2.0,0.0,0.0,0.0,90.0,0.0,,6.0,9.0,1788.0,5.0,40300.0,0.0,0.0,5.0,9.0,129.0,36594.0,4.7,0.0,0.0,90.0,124.0,5.0,5.0,0.0,5.0,70.0,2.0,70.0,0.0,4.0,4.0,13.0,15.0,1.0,14.0,17.0,4.0,14.0,0.0,0.0,0.0,6.0,100.0,0.0,0.0,0.0,40300.0,1806.0,38400.0,0.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
68386391,,6400.0,6400.0,6400.0, 36 months,13.44,217.01,C,C3,Administrative Secretary,10+ years,RENT,54000.0,Source Verified,Dec-2015,Charged Off,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68386391,,debt_consolidation,Debt consolidation,021xx,MA,27.44,2.0,Jun-2001,680.0,684.0,1.0,15.0,,8.0,0.0,1101.0,21.2,21.0,w,0.0,0.0,2662.26,2662.26,1528.78,629.37,0.0,504.11,90.7398,Nov-2016,217.01,,Apr-2017,569.0,565.0,0.0,15.0,1.0,Individual,,,,0.0,0.0,89012.0,4.0,3.0,2.0,2.0,1.0,87911.0,87.0,3.0,3.0,165.0,79.0,5200.0,1.0,0.0,1.0,5.0,11127.0,2318.0,10.8,0.0,0.0,174.0,117.0,1.0,1.0,0.0,38.0,16.0,1.0,16.0,4.0,2.0,5.0,2.0,5.0,13.0,5.0,8.0,5.0,8.0,0.0,0.0,1.0,5.0,75.0,0.0,0.0,0.0,98416.0,89012.0,2600.0,93216.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
68466281,,10000.0,10000.0,10000.0, 36 months,8.49,315.63,B,B1,Teacher,4 years,RENT,63000.0,Not Verified,Dec-2015,Charged Off,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68466281,,debt_consolidation,Debt consolidation,770xx,TX,24.67,0.0,Jan-1988,690.0,694.0,1.0,,,11.0,0.0,26069.0,86.3,25.0,w,0.0,0.0,9268.7,9268.7,6512.85,1320.07,15.78,1420.0,255.6,Jun-2018,250.0,,Sep-2017,709.0,705.0,0.0,,1.0,Individual,,,,0.0,0.0,36099.0,1.0,2.0,0.0,1.0,17.0,10030.0,54.0,1.0,2.0,8322.0,74.0,30200.0,0.0,2.0,1.0,3.0,4011.0,2715.0,80.9,0.0,0.0,139.0,335.0,4.0,4.0,0.0,4.0,,5.0,,0.0,4.0,6.0,4.0,12.0,3.0,9.0,22.0,6.0,11.0,0.0,0.0,0.0,1.0,100.0,25.0,0.0,0.0,48700.0,36099.0,14200.0,18500.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,Y,Sep-2018,COMPLETE,May-2018,1670.0,44.99,6.0
68544584,,25200.0,25200.0,25200.0, 60 months,10.78,545.15,B,B4,Project Manager,10+ years,MORTGAGE,90000.0,Not Verified,Dec-2015,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68544584,,debt_consolidation,Debt consolidation,441xx,OH,15.45,0.0,Mar-2001,710.0,714.0,1.0,,,27.0,0.0,20825.0,52.5,46.0,w,5972.29,5972.29,24618.51,24618.51,19227.71,5390.8,0.0,0.0,0.0,Mar-2019,640.85,Apr-2019,Mar-2019,719.0,715.0,0.0,,1.0,Individual,,,,0.0,498.0,142432.0,0.0,12.0,0.0,2.0,22.0,30756.0,61.0,1.0,5.0,6234.0,57.0,39700.0,0.0,8.0,1.0,7.0,5935.0,7780.0,69.5,0.0,0.0,137.0,177.0,8.0,8.0,2.0,8.0,,2.0,,0.0,5.0,8.0,5.0,10.0,26.0,13.0,18.0,8.0,27.0,0.0,0.0,0.0,1.0,100.0,60.0,0.0,0.0,192196.0,51581.0,25500.0,50552.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
68010309,,5725.0,5725.0,5725.0, 36 months,6.99,176.75,A,A3,TEACHER,3 years,RENT,25000.0,Not Verified,Dec-2015,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68010309,,debt_consolidation,Debt consolidation,951xx,CA,12.67,0.0,Oct-1978,700.0,704.0,0.0,,,8.0,0.0,5083.0,31.0,13.0,w,0.0,0.0,6350.579028691801,6350.58,5725.0,625.58,0.0,0.0,0.0,Dec-2018,176.56,,Mar-2019,784.0,780.0,0.0,61.0,1.0,Individual,,,,0.0,0.0,5083.0,1.0,0.0,0.0,0.0,150.0,0.0,0.0,3.0,4.0,1912.0,31.0,16200.0,0.0,0.0,2.0,4.0,635.0,4075.0,35.0,0.0,0.0,150.0,446.0,5.0,5.0,0.0,102.0,,12.0,,0.0,2.0,8.0,3.0,3.0,1.0,8.0,12.0,7.0,8.0,,0.0,0.0,3.0,100.0,50.0,0.0,0.0,16200.0,5083.0,8150.0,0.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
